,Pips,Acc,Wons,Losts,Expired,Trades,Longs,Shorts,openHour,endHour,openCandles,lvlNumber,minDiff,candleMinutes,minMovement,tp,sl,waitingCandles
487,0.010729999999999835,0.6956521739130435,8,6,9,23,18,5,8,15,20,1,0.2,"[0, 20, 40]",0.0005,0.001,0.001,3
488,0.013899999999999949,0.696969696969697,10,10,13,33,28,5,8,15,20,1,0.2,"[0, 20, 40]",0.0005,0.001,0.001,5
489,0.0013099999999999206,0.6,3,0,2,5,4,1,8,15,20,1,0.2,"[0, 20, 40]",0.0005,0.001,0.0015,1
490,0.009939999999999763,0.6086956521739131,8,4,11,23,18,5,8,15,20,1,0.2,"[0, 20, 40]",0.0005,0.001,0.0015,3
491,0.012849999999999782,0.6060606060606061,10,7,16,33,28,5,8,15,20,1,0.2,"[0, 20, 40]",0.0005,0.001,0.0015,5
492,0.00341999999999981,0.8,1,2,2,5,4,1,8,15,20,1,0.2,"[0, 20, 40]",0.0005,0.0015,0.001,1
493,0.012939999999999709,0.6956521739130435,5,7,11,23,18,5,8,15,20,1,0.2,"[0, 20, 40]",0.0005,0.0015,0.001,3
494,0.016199999999999527,0.696969696969697,5,11,17,33,28,5,8,15,20,1,0.2,"[0, 20, 40]",0.0005,0.0015,0.001,5
495,-0.0001800000000002364,0.4,1,0,4,5,4,1,8,15,20,1,0.2,"[0, 20, 40]",0.0005,0.0015,0.0015,1
496,0.010329999999999596,0.5652173913043478,5,4,14,23,18,5,8,15,20,1,0.2,"[0, 20, 40]",0.0005,0.0015,0.0015,3
497,0.013329999999999315,0.5757575757575758,5,7,21,33,28,5,8,15,20,1,0.2,"[0, 20, 40]",0.0005,0.0015,0.0015,5
498,0.00391999999999981,0.8,1,2,2,5,4,1,8,15,20,1,0.2,"[0, 20, 40]",0.0005,0.002,0.001,1
499,0.014419999999999471,0.6956521739130435,3,7,13,23,18,5,8,15,20,1,0.2,"[0, 20, 40]",0.0005,0.002,0.001,3
500,0.017679999999999287,0.696969696969697,3,11,19,33,28,5,8,15,20,1,0.2,"[0, 20, 40]",0.0005,0.002,0.001,5
501,0.0003199999999997636,0.4,1,0,4,5,4,1,8,15,20,1,0.2,"[0, 20, 40]",0.0005,0.002,0.0015,1
502,0.011809999999999357,0.5652173913043478,3,4,16,23,18,5,8,15,20,1,0.2,"[0, 20, 40]",0.0005,0.002,0.0015,3
503,0.014809999999999077,0.5757575757575758,3,7,23,33,28,5,8,15,20,1,0.2,"[0, 20, 40]",0.0005,0.002,0.0015,5
504,0.01396000000000019,0.6333333333333333,10,8,12,30,22,8,8,15,20,2,0.1,"[0, 20, 40]",0.0003,0.001,0.001,1
505,0.025499999999999936,0.65,16,19,25,60,45,15,8,15,20,2,0.1,"[0, 20, 40]",0.0003,0.001,0.001,3
506,0.03231000000000015,0.6756756756756757,22,24,28,74,57,17,8,15,20,2,0.1,"[0, 20, 40]",0.0003,0.001,0.001,5
507,0.015480000000000205,0.6,10,7,13,30,22,8,8,15,20,2,0.1,"[0, 20, 40]",0.0003,0.001,0.0015,1
508,0.026519999999999905,0.5833333333333334,16,15,29,60,45,15,8,15,20,2,0.1,"[0, 20, 40]",0.0003,0.001,0.0015,3
509,0.0351200000000001,0.6164383561643836,23,19,31,73,56,17,8,15,20,2,0.1,"[0, 20, 40]",0.0003,0.001,0.0015,5
510,0.017209999999999823,0.6,4,9,17,30,22,8,8,15,20,2,0.1,"[0, 20, 40]",0.0003,0.0015,0.001,1
511,0.028759999999999203,0.6166666666666667,6,21,33,60,45,15,8,15,20,2,0.1,"[0, 20, 40]",0.0003,0.0015,0.001,3
512,0.036219999999999204,0.6486486486486487,9,27,38,74,57,17,8,15,20,2,0.1,"[0, 20, 40]",0.0003,0.0015,0.001,5
513,0.019229999999999838,0.5666666666666667,5,7,18,30,22,8,8,15,20,2,0.1,"[0, 20, 40]",0.0003,0.0015,0.0015,1
514,0.030779999999999155,0.55,7,16,37,60,45,15,8,15,20,2,0.1,"[0, 20, 40]",0.0003,0.0015,0.0015,3
515,0.038969999999999026,0.5753424657534246,11,20,42,73,56,17,8,15,20,2,0.1,"[0, 20, 40]",0.0003,0.0015,0.0015,5
516,0.018649999999999705,0.6,3,9,18,30,22,8,8,15,20,2,0.1,"[0, 20, 40]",0.0003,0.002,0.001,1
517,0.030209999999999043,0.6166666666666667,4,21,35,60,45,15,8,15,20,2,0.1,"[0, 20, 40]",0.0003,0.002,0.001,3
518,0.03639999999999889,0.6486486486486487,4,27,43,74,57,17,8,15,20,2,0.1,"[0, 20, 40]",0.0003,0.002,0.001,5
519,0.021169999999999724,0.5666666666666667,4,7,19,30,22,8,8,15,20,2,0.1,"[0, 20, 40]",0.0003,0.002,0.0015,1
520,0.032729999999999,0.55,5,16,39,60,45,15,8,15,20,2,0.1,"[0, 20, 40]",0.0003,0.002,0.0015,3
521,0.04014999999999871,0.5753424657534246,6,20,47,73,56,17,8,15,20,2,0.1,"[0, 20, 40]",0.0003,0.002,0.0015,5
522,0.005059999999999949,0.7,4,3,3,10,8,2,8,15,20,2,0.1,"[0, 20, 40]",0.0005,0.001,0.001,1
523,0.01638999999999985,0.75,10,12,10,32,27,5,8,15,20,2,0.1,"[0, 20, 40]",0.0005,0.001,0.001,3
524,0.02282999999999993,0.7291666666666666,16,16,16,48,43,5,8,15,20,2,0.1,"[0, 20, 40]",0.0005,0.001,0.001,5
525,0.004279999999999946,0.6,4,2,4,10,8,2,8,15,20,2,0.1,"[0, 20, 40]",0.0005,0.001,0.0015,1
526,0.016079999999999667,0.6451612903225806,9,9,13,31,26,5,8,15,20,2,0.1,"[0, 20, 40]",0.0005,0.001,0.0015,3
527,0.022259999999999662,0.6382978723404256,15,12,20,47,42,5,8,15,20,2,0.1,"[0, 20, 40]",0.0005,0.001,0.0015,5
528,0.0046399999999999185,0.6,1,4,5,10,8,2,8,15,20,2,0.1,"[0, 20, 40]",0.0005,0.0015,0.001,1
529,0.017429999999999835,0.71875,5,13,14,32,27,5,8,15,20,2,0.1,"[0, 20, 40]",0.0005,0.0015,0.001,3
530,0.025959999999999615,0.7083333333333334,9,17,22,48,43,5,8,15,20,2,0.1,"[0, 20, 40]",0.0005,0.0015,0.001,5
531,0.0020399999999998726,0.4,1,2,7,10,8,2,8,15,20,2,0.1,"[0, 20, 40]",0.0005,0.0015,0.0015,1
532,0.014799999999999605,0.5806451612903226,4,9,18,31,26,5,8,15,20,2,0.1,"[0, 20, 40]",0.0005,0.0015,0.0015,3
533,0.023069999999999306,0.5957446808510638,8,12,27,47,42,5,8,15,20,2,0.1,"[0, 20, 40]",0.0005,0.0015,0.0015,5
534,0.005139999999999919,0.6,1,4,5,10,8,2,8,15,20,2,0.1,"[0, 20, 40]",0.0005,0.002,0.001,1
535,0.017849999999999536,0.71875,3,13,16,32,27,5,8,15,20,2,0.1,"[0, 20, 40]",0.0005,0.002,0.001,3
536,0.027979999999999138,0.7083333333333334,6,17,25,48,43,5,8,15,20,2,0.1,"[0, 20, 40]",0.0005,0.002,0.001,5
537,0.0025399999999998727,0.4,1,2,7,10,8,2,8,15,20,2,0.1,"[0, 20, 40]",0.0005,0.002,0.0015,1
538,0.016079999999999556,0.5806451612903226,3,9,19,31,26,5,8,15,20,2,0.1,"[0, 20, 40]",0.0005,0.002,0.0015,3
539,0.02594999999999908,0.5957446808510638,6,12,29,47,42,5,8,15,20,2,0.1,"[0, 20, 40]",0.0005,0.002,0.0015,5
540,0.0071300000000000755,0.7333333333333333,6,5,4,15,14,1,8,15,20,2,0.2,"[0, 20, 40]",0.0003,0.001,0.001,1
541,0.01145000000000011,0.6428571428571429,6,11,11,28,25,3,8,15,20,2,0.2,"[0, 20, 40]",0.0003,0.001,0.001,3
542,0.01619000000000045,0.6944444444444444,9,15,12,36,31,5,8,15,20,2,0.2,"[0, 20, 40]",0.0003,0.001,0.001,5
543,0.007150000000000093,0.6666666666666666,6,4,5,15,14,1,8,15,20,2,0.2,"[0, 20, 40]",0.0003,0.001,0.0015,1
544,0.01024000000000006,0.5357142857142857,6,8,14,28,25,3,8,15,20,2,0.2,"[0, 20, 40]",0.0003,0.001,0.0015,3
545,0.0164800000000004,0.6111111111111112,10,11,15,36,31,5,8,15,20,2,0.2,"[0, 20, 40]",0.0003,0.001,0.0015,5
546,0.007859999999999916,0.7333333333333333,3,6,6,15,14,1,8,15,20,2,0.2,"[0, 20, 40]",0.0003,0.0015,0.001,1
547,0.01167999999999995,0.6428571428571429,2,13,13,28,25,3,8,15,20,2,0.2,"[0, 20, 40]",0.0003,0.0015,0.001,3
548,0.016420000000000236,0.6944444444444444,3,18,15,36,31,5,8,15,20,2,0.2,"[0, 20, 40]",0.0003,0.0015,0.001,5
549,0.008379999999999934,0.6666666666666666,4,4,7,15,14,1,8,15,20,2,0.2,"[0, 20, 40]",0.0003,0.0015,0.0015,1
550,0.0114699999999999,0.5357142857142857,3,9,16,28,25,3,8,15,20,2,0.2,"[0, 20, 40]",0.0003,0.0015,0.0015,3
551,0.016650000000000064,0.5833333333333334,5,12,19,36,31,5,8,15,20,2,0.2,"[0, 20, 40]",0.0003,0.0015,0.0015,5
552,0.008799999999999803,0.7333333333333333,2,6,7,15,14,1,8,15,20,2,0.2,"[0, 20, 40]",0.0003,0.002,0.001,1
553,0.012119999999999836,0.6428571428571429,1,13,14,28,25,3,8,15,20,2,0.2,"[0, 20, 40]",0.0003,0.002,0.001,3
554,0.016310000000000126,0.6944444444444444,1,18,17,36,31,5,8,15,20,2,0.2,"[0, 20, 40]",0.0003,0.002,0.001,5
555,0.009819999999999818,0.6666666666666666,3,4,8,15,14,1,8,15,20,2,0.2,"[0, 20, 40]",0.0003,0.002,0.0015,1
556,0.012409999999999786,0.5357142857142857,2,9,17,28,25,3,8,15,20,2,0.2,"[0, 20, 40]",0.0003,0.002,0.0015,3
557,0.01753999999999996,0.5833333333333334,3,12,21,36,31,5,8,15,20,2,0.2,"[0, 20, 40]",0.0003,0.002,0.0015,5
558,0.0030899999999999235,0.8,1,3,1,5,5,0,8,15,20,2,0.2,"[0, 20, 40]",0.0005,0.001,0.001,1
559,0.007620000000000045,0.6875,3,7,6,16,15,1,8,15,20,2,0.2,"[0, 20, 40]",0.0005,0.001,0.001,3
560,0.013250000000000265,0.7407407407407407,7,11,9,27,26,1,8,15,20,2,0.2,"[0, 20, 40]",0.0005,0.001,0.001,5
561,0.0023099999999999206,0.6,1,2,2,5,5,0,8,15,20,2,0.2,"[0, 20, 40]",0.0005,0.001,0.0015,1
562,0.007329999999999974,0.5625,3,5,8,16,15,1,8,15,20,2,0.2,"[0, 20, 40]",0.0005,0.001,0.0015,3
563,0.012700000000000098,0.6296296296296297,7,8,12,27,26,1,8,15,20,2,0.2,"[0, 20, 40]",0.0005,0.001,0.0015,5
564,0.00291999999999981,0.8,0,3,2,5,5,0,8,15,20,2,0.2,"[0, 20, 40]",0.0005,0.0015,0.001,1
565,0.007829999999999922,0.6875,1,7,8,16,15,1,8,15,20,2,0.2,"[0, 20, 40]",0.0005,0.0015,0.001,3
566,0.014549999999999844,0.7407407407407407,3,11,13,27,26,1,8,15,20,2,0.2,"[0, 20, 40]",0.0005,0.0015,0.001,5
567,0.002139999999999807,0.6,0,2,3,5,5,0,8,15,20,2,0.2,"[0, 20, 40]",0.0005,0.0015,0.0015,1
568,0.0075399999999998515,0.5625,1,5,10,16,15,1,8,15,20,2,0.2,"[0, 20, 40]",0.0005,0.0015,0.0015,3
569,0.013999999999999676,0.6296296296296297,3,8,16,27,26,1,8,15,20,2,0.2,"[0, 20, 40]",0.0005,0.0015,0.0015,5
570,0.00291999999999981,0.8,0,3,2,5,5,0,8,15,20,2,0.2,"[0, 20, 40]",0.0005,0.002,0.001,1
571,0.008329999999999923,0.6875,1,7,8,16,15,1,8,15,20,2,0.2,"[0, 20, 40]",0.0005,0.002,0.001,3
572,0.01564999999999967,0.7407407407407407,2,11,14,27,26,1,8,15,20,2,0.2,"[0, 20, 40]",0.0005,0.002,0.001,5
573,0.002139999999999807,0.6,0,2,3,5,5,0,8,15,20,2,0.2,"[0, 20, 40]",0.0005,0.002,0.0015,1
574,0.008039999999999851,0.5625,1,5,10,16,15,1,8,15,20,2,0.2,"[0, 20, 40]",0.0005,0.002,0.0015,3
575,0.0150999999999995,0.6296296296296297,2,8,17,27,26,1,8,15,20,2,0.2,"[0, 20, 40]",0.0005,0.002,0.0015,5
576,0.005519999999998326,0.3673469387755102,5,10,34,49,31,18,8,16,5,1,0.1,"[0, 20, 40]",0.0003,0.001,0.001,1
577,-0.00497000000000321,0.2727272727272727,6,12,81,99,66,33,8,16,5,1,0.1,"[0, 20, 40]",0.0003,0.001,0.001,3
578,-0.009240000000004286,0.23770491803278687,6,13,103,122,85,37,8,16,5,1,0.1,"[0, 20, 40]",0.0003,0.001,0.001,5
579,-0.0027000000000017934,0.24489795918367346,5,4,40,49,31,18,8,16,5,1,0.1,"[0, 20, 40]",0.0003,0.001,0.0015,1
580,-0.017180000000003495,0.1919191919191919,6,4,89,99,66,33,8,16,5,1,0.1,"[0, 20, 40]",0.0003,0.001,0.0015,3
581,-0.021450000000004542,0.1721311475409836,7,4,111,122,85,37,8,16,5,1,0.1,"[0, 20, 40]",0.0003,0.001,0.0015,5
582,0.004229999999998094,0.3469387755102041,0,11,38,49,31,18,8,16,5,1,0.1,"[0, 20, 40]",0.0003,0.0015,0.001,1
583,-0.006190000000003537,0.26262626262626265,0,13,86,99,66,33,8,16,5,1,0.1,"[0, 20, 40]",0.0003,0.0015,0.001,3
584,-0.010460000000004617,0.22950819672131148,0,14,108,122,85,37,8,16,5,1,0.1,"[0, 20, 40]",0.0003,0.0015,0.001,5
585,-0.005510000000001878,0.20408163265306123,0,4,45,49,31,18,8,16,5,1,0.1,"[0, 20, 40]",0.0003,0.0015,0.0015,1
586,-0.019920000000003667,0.1717171717171717,0,4,95,99,66,33,8,16,5,1,0.1,"[0, 20, 40]",0.0003,0.0015,0.0015,3
587,-0.024090000000004844,0.1557377049180328,0,4,118,122,85,37,8,16,5,1,0.1,"[0, 20, 40]",0.0003,0.0015,0.0015,5
588,0.004229999999998094,0.3469387755102041,0,11,38,49,31,18,8,16,5,1,0.1,"[0, 20, 40]",0.0003,0.002,0.001,1
589,-0.006190000000003537,0.26262626262626265,0,13,86,99,66,33,8,16,5,1,0.1,"[0, 20, 40]",0.0003,0.002,0.001,3
590,-0.010460000000004617,0.22950819672131148,0,14,108,122,85,37,8,16,5,1,0.1,"[0, 20, 40]",0.0003,0.002,0.001,5
591,-0.005510000000001878,0.20408163265306123,0,4,45,49,31,18,8,16,5,1,0.1,"[0, 20, 40]",0.0003,0.002,0.0015,1
592,-0.019920000000003667,0.1717171717171717,0,4,95,99,66,33,8,16,5,1,0.1,"[0, 20, 40]",0.0003,0.002,0.0015,3
593,-0.024090000000004844,0.1557377049180328,0,4,118,122,85,37,8,16,5,1,0.1,"[0, 20, 40]",0.0003,0.002,0.0015,5
594,0.001399999999999468,0.5,1,2,9,12,8,4,8,16,5,1,0.1,"[0, 20, 40]",0.0005,0.001,0.001,1
595,0.004019999999997513,0.4375,5,7,36,48,33,15,8,16,5,1,0.1,"[0, 20, 40]",0.0005,0.001,0.001,3
596,-0.0012200000000037062,0.375,6,7,59,72,56,16,8,16,5,1,0.1,"[0, 20, 40]",0.0005,0.001,0.001,5
597,-0.0031400000000007416,0.3333333333333333,1,0,11,12,8,4,8,16,5,1,0.1,"[0, 20, 40]",0.0005,0.001,0.0015,1
598,-0.010230000000003134,0.2916666666666667,5,0,43,48,33,15,8,16,5,1,0.1,"[0, 20, 40]",0.0005,0.001,0.0015,3
599,-0.015470000000004362,0.2777777777777778,6,0,66,72,56,16,8,16,5,1,0.1,"[0, 20, 40]",0.0005,0.001,0.0015,5
600,0.00042999999999944244,0.4166666666666667,0,2,10,12,8,4,8,16,5,1,0.1,"[0, 20, 40]",0.0005,0.0015,0.001,1
601,0.0024299999999973687,0.3958333333333333,1,7,40,48,33,15,8,16,5,1,0.1,"[0, 20, 40]",0.0005,0.0015,0.001,3
602,-0.002510000000003995,0.3472222222222222,1,7,64,72,56,16,8,16,5,1,0.1,"[0, 20, 40]",0.0005,0.0015,0.001,5
603,-0.004110000000000766,0.25,0,0,12,12,8,4,8,16,5,1,0.1,"[0, 20, 40]",0.0005,0.0015,0.0015,1
604,-0.011820000000003283,0.25,1,0,47,48,33,15,8,16,5,1,0.1,"[0, 20, 40]",0.0005,0.0015,0.0015,3
605,-0.016760000000004646,0.25,1,0,71,72,56,16,8,16,5,1,0.1,"[0, 20, 40]",0.0005,0.0015,0.0015,5
606,0.00042999999999944244,0.4166666666666667,0,2,10,12,8,4,8,16,5,1,0.1,"[0, 20, 40]",0.0005,0.002,0.001,1
607,0.002689999999997352,0.3958333333333333,0,7,41,48,33,15,8,16,5,1,0.1,"[0, 20, 40]",0.0005,0.002,0.001,3
608,-0.0022500000000040114,0.3472222222222222,0,7,65,72,56,16,8,16,5,1,0.1,"[0, 20, 40]",0.0005,0.002,0.001,5
609,-0.004110000000000766,0.25,0,0,12,12,8,4,8,16,5,1,0.1,"[0, 20, 40]",0.0005,0.002,0.0015,1
610,-0.011560000000003299,0.25,0,0,48,48,33,15,8,16,5,1,0.1,"[0, 20, 40]",0.0005,0.002,0.0015,3
611,-0.016500000000004664,0.25,0,0,72,72,56,16,8,16,5,1,0.1,"[0, 20, 40]",0.0005,0.002,0.0015,5
612,0.004079999999999416,0.4,3,4,18,25,20,5,8,16,5,1,0.2,"[0, 20, 40]",0.0003,0.001,0.001,1
613,-0.0031300000000011427,0.3125,3,5,40,48,39,9,8,16,5,1,0.2,"[0, 20, 40]",0.0003,0.001,0.001,3
614,-0.007120000000001139,0.2459016393442623,3,5,53,61,50,11,8,16,5,1,0.2,"[0, 20, 40]",0.0003,0.001,0.001,5
615,0.0014799999999993685,0.32,3,2,20,25,20,5,8,16,5,1,0.2,"[0, 20, 40]",0.0003,0.001,0.0015,1
616,-0.007510000000001191,0.25,3,2,43,48,39,9,8,16,5,1,0.2,"[0, 20, 40]",0.0003,0.001,0.0015,3
617,-0.011500000000001198,0.19672131147540983,3,2,56,61,50,11,8,16,5,1,0.2,"[0, 20, 40]",0.0003,0.001,0.0015,5
618,0.002729999999999345,0.36,0,4,21,25,20,5,8,16,5,1,0.2,"[0, 20, 40]",0.0003,0.0015,0.001,1
619,-0.004480000000001213,0.2916666666666667,0,5,43,48,39,9,8,16,5,1,0.2,"[0, 20, 40]",0.0003,0.0015,0.001,3
620,-0.00847000000000121,0.22950819672131148,0,5,56,61,50,11,8,16,5,1,0.2,"[0, 20, 40]",0.0003,0.0015,0.001,5
621,0.00012999999999929745,0.28,0,2,23,25,20,5,8,16,5,1,0.2,"[0, 20, 40]",0.0003,0.0015,0.0015,1
622,-0.008860000000001263,0.22916666666666666,0,2,46,48,39,9,8,16,5,1,0.2,"[0, 20, 40]",0.0003,0.0015,0.0015,3
623,-0.01285000000000127,0.18032786885245902,0,2,59,61,50,11,8,16,5,1,0.2,"[0, 20, 40]",0.0003,0.0015,0.0015,5
624,0.002729999999999345,0.36,0,4,21,25,20,5,8,16,5,1,0.2,"[0, 20, 40]",0.0003,0.002,0.001,1
625,-0.004480000000001213,0.2916666666666667,0,5,43,48,39,9,8,16,5,1,0.2,"[0, 20, 40]",0.0003,0.002,0.001,3
626,-0.00847000000000121,0.22950819672131148,0,5,56,61,50,11,8,16,5,1,0.2,"[0, 20, 40]",0.0003,0.002,0.001,5
627,0.00012999999999929745,0.28,0,2,23,25,20,5,8,16,5,1,0.2,"[0, 20, 40]",0.0003,0.002,0.0015,1
628,-0.008860000000001263,0.22916666666666666,0,2,46,48,39,9,8,16,5,1,0.2,"[0, 20, 40]",0.0003,0.002,0.0015,3
629,-0.01285000000000127,0.18032786885245902,0,2,59,61,50,11,8,16,5,1,0.2,"[0, 20, 40]",0.0003,0.002,0.0015,5
630,0.0016399999999996196,0.6666666666666666,0,1,5,6,5,1,8,16,5,1,0.2,"[0, 20, 40]",0.0005,0.001,0.001,1
631,0.0001299999999985874,0.4074074074074074,2,3,22,27,22,5,8,16,5,1,0.2,"[0, 20, 40]",0.0005,0.001,0.001,3
632,-0.0042100000000019535,0.3170731707317073,2,3,36,41,36,5,8,16,5,1,0.2,"[0, 20, 40]",0.0005,0.001,0.001,5
633,-0.0006400000000005502,0.5,0,0,6,6,5,1,8,16,5,1,0.2,"[0, 20, 40]",0.0005,0.001,0.0015,1
634,-0.006210000000001751,0.2962962962962963,2,0,25,27,22,5,8,16,5,1,0.2,"[0, 20, 40]",0.0005,0.001,0.0015,3
635,-0.010550000000002295,0.24390243902439024,2,0,39,41,36,5,8,16,5,1,0.2,"[0, 20, 40]",0.0005,0.001,0.0015,5
636,0.0016399999999996196,0.6666666666666666,0,1,5,6,5,1,8,16,5,1,0.2,"[0, 20, 40]",0.0005,0.0015,0.001,1
637,-0.0001500000000015259,0.37037037037037035,1,3,23,27,22,5,8,16,5,1,0.2,"[0, 20, 40]",0.0005,0.0015,0.001,3
638,-0.004490000000002067,0.2926829268292683,1,3,37,41,36,5,8,16,5,1,0.2,"[0, 20, 40]",0.0005,0.0015,0.001,5
639,-0.0006400000000005502,0.5,0,0,6,6,5,1,8,16,5,1,0.2,"[0, 20, 40]",0.0005,0.0015,0.0015,1
640,-0.006490000000001864,0.25925925925925924,1,0,26,27,22,5,8,16,5,1,0.2,"[0, 20, 40]",0.0005,0.0015,0.0015,3
641,-0.01083000000000241,0.21951219512195122,1,0,40,41,36,5,8,16,5,1,0.2,"[0, 20, 40]",0.0005,0.0015,0.0015,5
642,0.0016399999999996196,0.6666666666666666,0,1,5,6,5,1,8,16,5,1,0.2,"[0, 20, 40]",0.0005,0.002,0.001,1
643,0.00010999999999845788,0.37037037037037035,0,3,24,27,22,5,8,16,5,1,0.2,"[0, 20, 40]",0.0005,0.002,0.001,3
644,-0.004230000000002084,0.2926829268292683,0,3,38,41,36,5,8,16,5,1,0.2,"[0, 20, 40]",0.0005,0.002,0.001,5
645,-0.0006400000000005502,0.5,0,0,6,6,5,1,8,16,5,1,0.2,"[0, 20, 40]",0.0005,0.002,0.0015,1
646,-0.006230000000001881,0.25925925925925924,0,0,27,27,22,5,8,16,5,1,0.2,"[0, 20, 40]",0.0005,0.002,0.0015,3
647,-0.010570000000002426,0.21951219512195122,0,0,41,41,36,5,8,16,5,1,0.2,"[0, 20, 40]",0.0005,0.002,0.0015,5
648,0.0005899999999988468,0.3055555555555556,3,5,28,36,26,10,8,16,5,2,0.1,"[0, 20, 40]",0.0003,0.001,0.001,1
649,-0.010440000000003249,0.2222222222222222,4,7,70,81,62,19,8,16,5,2,0.1,"[0, 20, 40]",0.0003,0.001,0.001,3
650,-0.013680000000004145,0.2,4,8,88,100,79,21,8,16,5,2,0.1,"[0, 20, 40]",0.0003,0.001,0.001,5
651,-0.001170000000001194,0.25,3,3,30,36,26,10,8,16,5,2,0.1,"[0, 20, 40]",0.0003,0.001,0.0015,1
652,-0.016190000000003434,0.1728395061728395,4,3,74,81,62,19,8,16,5,2,0.1,"[0, 20, 40]",0.0003,0.001,0.0015,3
653,-0.01943000000000432,0.16,5,3,92,100,79,21,8,16,5,2,0.1,"[0, 20, 40]",0.0003,0.001,0.0015,5
654,-0.0012000000000012205,0.2777777777777778,0,5,31,36,26,10,8,16,5,2,0.1,"[0, 20, 40]",0.0003,0.0015,0.001,1
655,-0.012160000000003413,0.20987654320987653,0,7,74,81,62,19,8,16,5,2,0.1,"[0, 20, 40]",0.0003,0.0015,0.001,3
656,-0.015400000000004308,0.19,0,8,92,100,79,21,8,16,5,2,0.1,"[0, 20, 40]",0.0003,0.0015,0.001,5
657,-0.0029600000000012602,0.2222222222222222,0,3,33,36,26,10,8,16,5,2,0.1,"[0, 20, 40]",0.0003,0.0015,0.0015,1
658,-0.017910000000003593,0.16049382716049382,0,3,78,81,62,19,8,16,5,2,0.1,"[0, 20, 40]",0.0003,0.0015,0.0015,3
659,-0.0210500000000046,0.15,0,3,97,100,79,21,8,16,5,2,0.1,"[0, 20, 40]",0.0003,0.0015,0.0015,5
660,-0.0012000000000012205,0.2777777777777778,0,5,31,36,26,10,8,16,5,2,0.1,"[0, 20, 40]",0.0003,0.002,0.001,1
661,-0.012160000000003413,0.20987654320987653,0,7,74,81,62,19,8,16,5,2,0.1,"[0, 20, 40]",0.0003,0.002,0.001,3
662,-0.015400000000004308,0.19,0,8,92,100,79,21,8,16,5,2,0.1,"[0, 20, 40]",0.0003,0.002,0.001,5
663,-0.0029600000000012602,0.2222222222222222,0,3,33,36,26,10,8,16,5,2,0.1,"[0, 20, 40]",0.0003,0.002,0.0015,1
664,-0.017910000000003593,0.16049382716049382,0,3,78,81,62,19,8,16,5,2,0.1,"[0, 20, 40]",0.0003,0.002,0.0015,3
665,-0.0210500000000046,0.15,0,3,97,100,79,21,8,16,5,2,0.1,"[0, 20, 40]",0.0003,0.002,0.0015,5
666,0.0014699999999996823,0.46153846153846156,1,2,10,13,10,3,8,16,5,2,0.1,"[0, 20, 40]",0.0005,0.001,0.001,1
667,0.0021299999999983194,0.41025641025641024,3,6,30,39,33,6,8,16,5,2,0.1,"[0, 20, 40]",0.0005,0.001,0.001,3
668,-0.0013500000000024035,0.36666666666666664,4,6,50,60,54,6,8,16,5,2,0.1,"[0, 20, 40]",0.0005,0.001,0.001,5
669,-0.003070000000000527,0.3076923076923077,1,0,12,13,10,3,8,16,5,2,0.1,"[0, 20, 40]",0.0005,0.001,0.0015,1
670,-0.010320000000002412,0.2564102564102564,3,0,36,39,33,6,8,16,5,2,0.1,"[0, 20, 40]",0.0005,0.001,0.0015,3
671,-0.013800000000003141,0.26666666666666666,4,0,56,60,54,6,8,16,5,2,0.1,"[0, 20, 40]",0.0005,0.001,0.0015,5
672,0.000499999999999657,0.38461538461538464,0,2,11,13,10,3,8,16,5,2,0.1,"[0, 20, 40]",0.0005,0.0015,0.001,1
673,0.0005199999999981004,0.358974358974359,0,6,33,39,33,6,8,16,5,2,0.1,"[0, 20, 40]",0.0005,0.0015,0.001,3
674,-0.0026600000000027674,0.3333333333333333,0,6,54,60,54,6,8,16,5,2,0.1,"[0, 20, 40]",0.0005,0.0015,0.001,5
675,-0.004040000000000551,0.23076923076923078,0,0,13,13,10,3,8,16,5,2,0.1,"[0, 20, 40]",0.0005,0.0015,0.0015,1
676,-0.011930000000002638,0.20512820512820512,0,0,39,39,33,6,8,16,5,2,0.1,"[0, 20, 40]",0.0005,0.0015,0.0015,3
677,-0.015110000000003506,0.23333333333333334,0,0,60,60,54,6,8,16,5,2,0.1,"[0, 20, 40]",0.0005,0.0015,0.0015,5
678,0.000499999999999657,0.38461538461538464,0,2,11,13,10,3,8,16,5,2,0.1,"[0, 20, 40]",0.0005,0.002,0.001,1
679,0.0005199999999981004,0.358974358974359,0,6,33,39,33,6,8,16,5,2,0.1,"[0, 20, 40]",0.0005,0.002,0.001,3
680,-0.0026600000000027674,0.3333333333333333,0,6,54,60,54,6,8,16,5,2,0.1,"[0, 20, 40]",0.0005,0.002,0.001,5
681,-0.004040000000000551,0.23076923076923078,0,0,13,13,10,3,8,16,5,2,0.1,"[0, 20, 40]",0.0005,0.002,0.0015,1
682,-0.011930000000002638,0.20512820512820512,0,0,39,39,33,6,8,16,5,2,0.1,"[0, 20, 40]",0.0005,0.002,0.0015,3
683,-0.015110000000003506,0.23333333333333334,0,0,60,60,54,6,8,16,5,2,0.1,"[0, 20, 40]",0.0005,0.002,0.0015,5
684,0.0011599999999995384,0.3888888888888889,3,2,13,18,17,1,8,16,5,2,0.2,"[0, 20, 40]",0.0003,0.001,0.001,1
